year,sex,name,count,rank
1996,M,Ryan,932,1
1996,M,Andrew,772,2
1996,M,Liam,701,3
1996,M,Jack,675,4
1996,M,Connor,663,5
1996,M,Scott,660,6
1996,M,James,654,7
1996,M,Daniel,647,8
1996,M,Ross,640,9
1996,M,Jordan,603,10
1996,M,Michael,554,11
1996,M,David,542,12
1996,M,Cameron,499,13
1996,M,Craig,492,14
1996,M,Kieran,492,14
1996,M,Lewis,473,16
1996,M,Christopher,461,17
1996,M,John,450,18
1996,M,Callum,447,19
1996,M,Jamie,430,20
1996,M,Sean,425,21
1996,M,Matthew,421,22
1996,M,Kyle,388,23
1996,M,Calum,372,24
1996,M,Mark,361,25
1996,M,Dylan,338,26
1996,M,Robert,332,27
1996,M,Thomas,331,28
1996,M,Adam,308,29
1996,M,Alexander,292,30
1996,M,Steven,288,31
1996,M,Darren,262,32
1996,M,Paul,252,33
1996,M,William,246,34
1996,M,Stuart,245,35
1996,M,Lee,240,36
1996,M,Fraser,237,37
1996,M,Stephen,218,38
1996,M,Declan,205,39
1996,M,Aaron,204,40
1996,M,Dean,202,41
1996,M,Shaun,200,42
1996,M,Aidan,173,43
1996,M,Conor,171,44
1996,M,Grant,170,45
1996,M,Euan,166,46
1996,M,Joshua,165,47
1996,M,Gary,157,48
1996,M,Jonathan,157,48
1996,M,Ben,156,50
1996,M,Joseph,156,50
1996,M,Nathan,145,52
1996,M,Martin,144,53
1996,M,Sam,137,54
1996,M,Gavin,134,55
1996,M,Peter,133,56
1996,M,Blair,130,57
1996,M,Robbie,130,57
1996,M,Marc,128,59
1996,M,Samuel,128,59
1996,M,Greg,127,61
1996,M,Reece,127,61
1996,M,Rory,125,63
1996,M,Jason,124,64
1996,M,Josh,121,65
1996,M,Alan,117,66
1996,M,Alistair,114,67
1996,M,Jake,114,67
1996,M,Luke,110,69
1996,M,Kevin,107,70
1996,M,Ewan,104,71
1996,M,Benjamin,99,72
1996,M,Harry,94,73
1996,M,Patrick,93,74
1996,M,Anthony,90,75
1996,M,Dale,90,75
1996,M,Gregor,89,77
1996,M,Colin,87,78
1996,M,Iain,86,79
1996,M,Ian,85,80
1996,M,George,82,81
1996,M,Nicholas,82,81
1996,M,Stewart,82,81
1996,M,Duncan,80,84
1996,M,Brandon,79,85
1996,M,Ciaran,75,86
1996,M,Hamish,74,87
1996,M,Brian,72,88
1996,M,Rhys,72,88
1996,M,Murray,71,90
1996,M,Neil,71,90
1996,M,Richard,70,92
1996,M,Angus,68,93
1996,M,Douglas,68,93
1996,M,Graeme,68,93
1996,M,Alasdair,66,96
1996,M,Bradley,62,97
1996,M,Owen,62,97
1996,M,Taylor,62,97
1996,M,Mohammed,61,100
1996,M,Jay,59,101
1996,M,Allan,57,102
1996,M,Max,57,102
1996,M,Charles,56,104
1996,M,Joe,52,105
1996,M,Keiran,51,106
1996,M,Dominic,49,107
1996,M,Finlay,48,108
1996,M,Niall,48,108
1996,M,Corey,47,110
1996,M,Graham,47,110
1996,M,Alastair,46,112
1996,M,Calvin,46,112
1996,M,Aiden,45,114
1996,M,Edward,45,114
1996,M,Glen,44,116
1996,M,Jacob,44,116
1996,M,Marcus,44,116
1996,M,Donald,42,119
1996,M,Logan,41,120
1996,M,Daryl,40,121
1996,M,Elliot,40,121
1996,M,Gordon,40,121
1996,M,Oliver,40,121
1996,M,Ronan,40,121
1996,M,Shane,40,121
1996,M,Garry,38,127
1996,M,Arran,37,128
1996,M,Conner,37,128
1996,M,Kenneth,37,128
1996,M,Ruairidh,37,128
1996,M,Alex,36,132
1996,M,Greig,36,132
1996,M,Simon,34,134
1996,M,Barry,33,135
1996,M,Fergus,33,135
1996,M,Kerr,33,135
1996,M,Bruce,32,138
1996,M,Ruaridh,32,138
1996,M,Dillon,31,140
1996,M,Stefan,31,140
1996,M,Tyler,31,140
1996,M,Brodie,30,143
1996,M,Frazer,30,143
1996,M,Louis,29,145
1996,M,Charlie,28,146
1996,M,Derek,28,146
1996,M,Jonathon,28,146
1996,M,Bryan,27,149
1996,M,Jon,27,149
1996,M,Keir,27,149
1996,M,Arron,26,152
1996,M,Kristopher,26,152
1996,M,Gareth,25,154
1996,M,Glenn,25,154
1996,M,Russell,25,154
1996,M,Zak,25,154
1996,M,Brendan,24,158
1996,M,Ethan,24,158
1996,M,Danny,23,160
1996,M,Kris,23,160
1996,M,Malcolm,23,160
1996,M,Struan,23,160
1996,M,Evan,22,164
1996,M,Justin,22,164
1996,M,Lyle,22,164
1996,M,Mohammad,22,164
1996,M,Philip,22,164
1996,M,Jordon,21,169
1996,M,Billy,20,170
1996,M,Brad,20,170
1996,M,Campbell,20,170
1996,M,Darryl,20,170
1996,M,Leon,20,170
1996,M,Tom,20,170
1996,M,Francis,19,176
1996,M,Drew,18,177
1996,M,Hugh,18,177
1996,M,Kristofer,18,177
1996,M,Muhammad,18,177
1996,M,Tony,18,177
1996,M,Gerard,17,182
1996,M,Kieren,17,182
1996,M,Mitchell,17,182
1996,M,Raymond,17,182
1996,M,Timothy,17,182
1996,M,Zachary,17,182
1996,M,Findlay,16,188
1996,M,Keith,16,188
1996,M,Lachlan,16,188
1996,M,Robin,16,188
1996,M,Ewen,15,192
1996,M,Finn,15,192
1996,M,Harris,15,192
1996,M,Innes,15,192
1996,M,Kai,15,192
1996,M,Morgan,15,192
1996,M,Alister,14,198
1996,M,Kieron,14,198
1996,M,Martyn,14,198
1996,M,Mathew,14,198
1996,M,Sandy,14,198
1996,M,Jed,13,203
1996,M,Lawrence,13,203
1996,M,Roy,13,203
1996,M,Sebastian,13,203
1996,M,Antony,12,207
1996,M,Brett,12,207
1996,M,Eoin,12,207
1996,M,Harrison,12,207
1996,M,Isaac,12,207
1996,M,Maxwell,12,207
1996,M,Regan,12,207
1996,M,Ricky,12,207
1996,M,Rowan,12,207
1996,M,Corrie,11,216
1996,M,Curtis,11,216
1996,M,Jared,11,216
1996,M,Roderick,11,216
1996,M,Ruaraidh,11,216
1996,M,Alisdair,10,221
1996,M,Arthur,10,221
1996,M,Caleb,10,221
1996,M,Connar,10,221
1996,M,Damon,10,221
1996,M,Hayden,10,221
1996,M,Henry,10,221
1996,M,Jackson,10,221
1996,M,Joel,10,221
1996,M,Johnathan,10,221
1996,M,Kane,10,221
1996,M,Karl,10,221
1996,M,Leigh,10,221
1996,M,Ronald,10,221
1996,M,Vincent,10,221
1996,M,Bobby,9,236
1996,M,Christian,9,236
1996,M,Ellis,9,236
1996,M,Harvey,9,236
1996,M,Lloyd,9,236
1996,M,Marco,9,236
1996,M,Oscar,9,236
1996,M,Ruairi,9,236
1996,M,Ruari,9,236
1996,M,Zack,9,236
1996,M,Ahmed,8,246
1996,M,Ashley,8,246
1996,M,Darrell,8,246
1996,M,Dillan,8,246
1996,M,Elliott,8,246
1996,M,Eric,8,246
1996,M,Gabriel,8,246
1996,M,Gregg,8,246
1996,M,Gregory,8,246
1996,M,Haydn,8,246
1996,M,Keiron,8,246
1996,M,Kurt,8,246
1996,M,Lucas,8,246
1996,M,Macaulay,8,246
1996,M,Mason,8,246
1996,M,Reiss,8,246
1996,M,Terry,8,246
1996,M,Tommy,8,246
1996,M,Abdul,7,264
1996,M,Ali,7,264
1996,M,Cairn,7,264
1996,M,Callan,7,264
1996,M,Chad,7,264
1996,M,Damien,7,264
1996,M,Daryn,7,264
1996,M,Eoghan,7,264
1996,M,Hassan,7,264
1996,M,Kelvin,7,264
1996,M,Laurence,7,264
1996,M,Leo,7,264
1996,M,Nicolas,7,264
1996,M,Rikki,7,264
1996,M,Saif,7,264
1996,M,Saul,7,264
1996,M,Scot,7,264
1996,M,Theodore,7,264
1996,M,Toby,7,264
1996,M,Todd,7,264
1996,M,Umar,7,264
1996,M,Walter,7,264
1996,M,Warren,7,264
1996,M,Adrian,6,287
1996,M,Alec,6,287
1996,M,Anton,6,287
1996,M,Antonio,6,287
1996,M,Archie,6,287
1996,M,Austin,6,287
1996,M,Blake,6,287
1996,M,Bryce,6,287
1996,M,Cailean,6,287
1996,M,Cory,6,287
1996,M,Damian,6,287
1996,M,Darius,6,287
1996,M,Dayle,6,287
1996,M,Declyn,6,287
1996,M,Don,6,287
1996,M,Eamonn,6,287
1996,M,Felix,6,287
1996,M,Frank,6,287
1996,M,Frankie,6,287
1996,M,Frederick,6,287
1996,M,Gerald,6,287
1996,M,Guy,6,287
1996,M,Kalvin,6,287
1996,M,Keiren,6,287
1996,M,Kyran,6,287
1996,M,Lyall,6,287
1996,M,Macauley,6,287
1996,M,Magnus,6,287
1996,M,Muhammed,6,287
1996,M,Nathaniel,6,287
1996,M,Neal,6,287
1996,M,Nico,6,287
1996,M,Richie,6,287
1996,M,Ronnie,6,287
1996,M,Shawn,6,287
1996,M,Travis,6,287
1996,M,Wayne,6,287
1996,M,Zac,6,287
1996,M,Zain,6,287
1996,M,Aaran,5,326
1996,M,Ahmad,5,326
1996,M,Amir,5,326
1996,M,Archibald,5,326
1996,M,Bernard,5,326
1996,M,Brogan,5,326
1996,M,Charley,5,326
1996,M,Clark,5,326
1996,M,Coll,5,326
1996,M,Connel,5,326
1996,M,Cooper,5,326
1996,M,Dennis,5,326
1996,M,Eamon,5,326
1996,M,Forbes,5,326
1996,M,Hamza,5,326
1996,M,Haris,5,326
1996,M,Hector,5,326
1996,M,Jacques,5,326
1996,M,Ka,5,326
1996,M,Kenny,5,326
1996,M,Lorne,5,326
1996,M,Matt,5,326
1996,M,Noah,5,326
1996,M,Phillip,5,326
1996,M,Rian,5,326
1996,M,Riccardo,5,326
1996,M,Rob,5,326
1996,M,Rohan,5,326
1996,M,Seamus,5,326
1996,M,Seumas,5,326
1996,M,Terence,5,326
1996,M,Usman,5,326
1996,M,Zach,5,326
1996,M,Aden,4,359
1996,M,Alfie,4,359
1996,M,Amar,4,359
1996,M,Asif,4,359
1996,M,Benedict,4,359
1996,M,Benn,4,359
1996,M,Bilal,4,359
1996,M,Blane,4,359
1996,M,Boyd,4,359
1996,M,Brendon,4,359
1996,M,Bryn,4,359
1996,M,Caelan,4,359
1996,M,Cain,4,359
1996,M,Cal,4,359
1996,M,Callam,4,359
1996,M,Carl,4,359
1996,M,Chris,4,359
1996,M,Christy,4,359
1996,M,Cieran,4,359
1996,M,Clarke,4,359
1996,M,Cody,4,359
1996,M,Cole,4,359
1996,M,Conal,4,359
1996,M,Connal,4,359
1996,M,Crawford,4,359
1996,M,Dalton,4,359
1996,M,Dayne,4,359
1996,M,Deklyn,4,359
1996,M,Derry,4,359
1996,M,Devlin,4,359
1996,M,Dion,4,359
1996,M,Erik,4,359
1996,M,Ibrahim,4,359
1996,M,Imran,4,359
1996,M,Jan,4,359
1996,M,Jarred,4,359
1996,M,Jonah,4,359
1996,M,Josef,4,359
1996,M,Joss,4,359
1996,M,Julian,4,359
1996,M,Kasim,4,359
1996,M,Kelsey,4,359
1996,M,Kriss,4,359
1996,M,Kristoffer,4,359
1996,M,Laurie,4,359
1996,M,Leroy,4,359
1996,M,Levi,4,359
1996,M,Luca,4,359
1996,M,Marshall,4,359
1996,M,Maximilian,4,359
1996,M,Mikey,4,359
1996,M,Mohamed,4,359
1996,M,Myles,4,359
1996,M,Nairn,4,359
1996,M,Nikolas,4,359
1996,M,Noel,4,359
1996,M,Omar,4,359
1996,M,Ritchie,4,359
1996,M,Robson,4,359
1996,M,Syed,4,359
1996,M,Tobias,4,359
1996,M,Tristan,4,359
1996,M,Tyrone,4,359
1996,M,Victor,4,359
1996,M,Wallace,4,359
1996,M,Wilson,4,359
1996,M,Aarron,3,425
1996,M,Abdulla,3,425
1996,M,Alessandro,3,425
1996,M,Allen,3,425
1996,M,Andreas,3,425
1996,M,Aron,3,425
1996,M,Asim,3,425
1996,M,Austen,3,425
1996,M,Ayden,3,425
1996,M,Blaine,3,425
1996,M,Chi,3,425
1996,M,Cian,3,425
1996,M,Colm,3,425
1996,M,Conar,3,425
1996,M,Dario,3,425
1996,M,Darragh,3,425
1996,M,Darrel,3,425
1996,M,Derren,3,425
1996,M,Derrick,3,425
1996,M,Domenico,3,425
1996,M,Dougal,3,425
1996,M,Eden,3,425
1996,M,Geoffrey,3,425
1996,M,Gianluca,3,425
1996,M,Gillies,3,425
1996,M,Harley,3,425
1996,M,Hashim,3,425
1996,M,Hugo,3,425
1996,M,Ismail,3,425
1996,M,Ivan,3,425
1996,M,Jarvis,3,425
1996,M,Jeff,3,425
1996,M,Johnathon,3,425
1996,M,Jordyn,3,425
1996,M,Junaid,3,425
1996,M,Kalen,3,425
1996,M,Kalum,3,425
1996,M,Karim,3,425
1996,M,Keelan,3,425
1996,M,Keenan,3,425
1996,M,Kierran,3,425
1996,M,Kirk,3,425
1996,M,Kristian,3,425
1996,M,Kurtis,3,425
1996,M,Leslie,3,425
1996,M,Lukas,3,425
1996,M,Mackenzie,3,425
1996,M,Maximillian,3,425
1996,M,Miller,3,425
1996,M,Moray,3,425
1996,M,Nathanael,3,425
1996,M,Neill,3,425
1996,M,Nicky,3,425
1996,M,Nigel,3,425
1996,M,Pierce,3,425
1996,M,Ramsay,3,425
1996,M,Rees,3,425
1996,M,Reuben,3,425
1996,M,Rhonan,3,425
1996,M,Robb,3,425
1996,M,Roddy,3,425
1996,M,Rogan,3,425
1996,M,Sanjeev,3,425
1996,M,Shay,3,425
1996,M,Sher,3,425
1996,M,Silas,3,425
1996,M,Sohail,3,425
1996,M,Stevie,3,425
1996,M,Troy,3,425
1996,M,Uwais,3,425
1996,M,Xavier,3,425
1996,M,Yahya,3,425
1996,F,Emma,707,1
1996,F,Amy,703,2
1996,F,Lauren,688,3
1996,F,Shannon,687,4
1996,F,Chloe,663,5
1996,F,Rebecca,659,6
1996,F,Megan,566,7
1996,F,Sarah,490,8
1996,F,Rachel,481,9
1996,F,Hannah,476,10
1996,F,Caitlin,439,11
1996,F,Nicole,438,12
1996,F,Laura,387,13
1996,F,Sophie,383,14
1996,F,Kirsty,332,15
1996,F,Danielle,321,16
1996,F,Katie,287,17
1996,F,Louise,271,18
1996,F,Erin,269,19
1996,F,Samantha,255,20
1996,F,Emily,234,21
1996,F,Jennifer,229,22
1996,F,Claire,227,23
1996,F,Heather,227,23
1996,F,Stephanie,222,25
1996,F,Eilidh,210,26
1996,F,Nicola,210,26
1996,F,Jade,205,28
1996,F,Kayleigh,198,29
1996,F,Lisa,198,29
1996,F,Hayley,188,31
1996,F,Holly,188,31
1996,F,Rachael,186,33
1996,F,Lucy,184,34
1996,F,Melissa,180,35
1996,F,Jessica,173,36
1996,F,Zoe,170,37
1996,F,Robyn,165,38
1996,F,Gemma,164,39
1996,F,Aimee,154,40
1996,F,Anna,151,41
1996,F,Jodie,151,41
1996,F,Natasha,150,43
1996,F,Natalie,147,44
1996,F,Victoria,137,45
1996,F,Chelsea,136,46
1996,F,Kimberley,135,47
1996,F,Ashley,134,48
1996,F,Courtney,128,49
1996,F,Kirsten,124,50
1996,F,Beth,123,51
1996,F,Catherine,122,52
1996,F,Ashleigh,120,53
1996,F,Abbie,118,54
1996,F,Alexandra,118,54
1996,F,Bethany,116,56
1996,F,Charlotte,108,57
1996,F,Abigail,105,58
1996,F,Demi,98,59
1996,F,Fiona,97,60
1996,F,Paige,96,61
1996,F,Taylor,92,62
1996,F,Catriona,91,63
1996,F,Cara,90,64
1996,F,Kelly,90,64
1996,F,Amber,89,66
1996,F,Leah,89,66
1996,F,Siobhan,89,66
1996,F,Amanda,88,69
1996,F,Katherine,88,69
1996,F,Kathryn,88,69
1996,F,Kerry,86,72
1996,F,Elizabeth,83,73
1996,F,Iona,82,74
1996,F,Molly,78,75
1996,F,Jemma,76,76
1996,F,Alice,74,77
1996,F,Olivia,73,78
1996,F,Ruth,73,78
1996,F,Jenna,71,80
1996,F,Alison,70,81
1996,F,Georgia,70,81
1996,F,Morgan,70,81
1996,F,Ellen,68,84
1996,F,Hollie,68,84
1996,F,Carly,67,86
1996,F,Naomi,67,86
1996,F,Alana,66,88
1996,F,Mhairi,66,88
1996,F,Kate,65,90
1996,F,Chantelle,64,91
1996,F,Gillian,64,91
1996,F,Stacey,64,91
1996,F,Joanne,62,94
1996,F,Isla,59,95
1996,F,Joanna,59,95
1996,F,Rebekah,58,97
1996,F,Toni,58,97
1996,F,Ellie,56,99
1996,F,Michelle,56,99
1996,F,Kelsey,54,101
1996,F,Clare,51,102
1996,F,Leanne,51,102
1996,F,Meghan,50,104
1996,F,Rhiannon,50,104
1996,F,Eleanor,49,106
1996,F,Hazel,48,107
1996,F,Mairi,48,107
1996,F,Caroline,47,109
1996,F,Ciara,47,109
1996,F,Julie,47,109
1996,F,Grace,46,112
1996,F,Niamh,46,112
1996,F,Carla,45,114
1996,F,Christina,44,115
1996,F,Rosie,43,116
1996,F,Brooke,42,117
1996,F,Lorna,42,117
1996,F,Brogan,41,119
1996,F,Helen,41,119
1996,F,Kathleen,41,119
1996,F,Ailsa,40,122
1996,F,Christie,40,122
1996,F,Kaitlin,40,122
1996,F,Michaela,40,122
1996,F,Sara,40,122
1996,F,Shona,40,122
1996,F,Abby,39,128
1996,F,Amie,39,128
1996,F,Karen,39,128
1996,F,Caitlyn,38,131
1996,F,Adele,37,132
1996,F,Jacqueline,37,132
1996,F,Katy,37,132
1996,F,Dionne,36,135
1996,F,Alanna,35,136
1996,F,Julia,34,137
1996,F,Lindsay,34,137
1996,F,Mary,34,137
1996,F,Eve,33,140
1996,F,Jasmine,33,140
1996,F,Leigh,33,140
1996,F,Margaret,33,140
1996,F,Morven,33,140
1996,F,Nadia,33,140
1996,F,Paula,33,140
1996,F,Sian,33,140
1996,F,Suzanne,33,140
1996,F,Tamara,33,140
1996,F,Colette,32,150
1996,F,Jamie,32,150
1996,F,Kirstin,32,150
1996,F,Roisin,32,150
1996,F,Yasmin,32,150
1996,F,Kim,31,155
1996,F,Kirstie,31,155
1996,F,Lori,31,155
1996,F,Lynsey,31,155
1996,F,Rhona,31,155
1996,F,Susan,31,155
1996,F,Alicia,30,161
1996,F,Kimberly,30,161
1996,F,Alex,29,163
1996,F,Kara,29,163
1996,F,Kerri,29,163
1996,F,Madeleine,29,163
1996,F,Nadine,29,163
1996,F,Skye,29,163
1996,F,Georgina,28,169
1996,F,Jordan,28,169
1996,F,Alannah,27,171
1996,F,Carrie,27,171
1996,F,Lois,27,171
1996,F,Connie,26,174
1996,F,Lindsey,26,174
1996,F,Monica,26,174
1996,F,Angela,25,177
1996,F,Antonia,25,177
1996,F,Becky,25,177
1996,F,Eilish,24,180
1996,F,Jane,24,180
1996,F,Jill,24,180
1996,F,Katrina,24,180
1996,F,Nikki,24,180
1996,F,Pamela,24,180
1996,F,Zara,24,180
1996,F,Ainsley,23,187
1996,F,Alix,23,187
1996,F,Annie,23,187
1996,F,Elise,23,187
1996,F,Lara,23,187
1996,F,Phoebe,23,187
1996,F,Sally,23,187
1996,F,Shelley,23,187
1996,F,Christine,22,195
1996,F,Dana,22,195
1996,F,Kiera,22,195
1996,F,Linzi,22,195
1996,F,Simone,22,195
1996,F,Bronwyn,21,200
1996,F,Daisy,21,200
1996,F,Donna,21,200
1996,F,Ellis,21,200
1996,F,Jenny,21,200
1996,F,Maria,21,200
1996,F,Charlene,20,206
1996,F,Deborah,20,206
1996,F,Francesca,20,206
1996,F,Lyndsay,20,206
1996,F,Lyndsey,20,206
1996,F,Melanie,20,206
1996,F,Rowan,20,206
1996,F,Sinead,20,206
1996,F,Abbey,19,214
1996,F,Christy,19,214
1996,F,Hope,19,214
1996,F,Tammy,19,214
1996,F,Tara,19,214
1996,F,Briony,18,219
1996,F,Cheryl,18,219
1996,F,Colleen,18,219
1996,F,Hayleigh,18,219
1996,F,Leona,18,219
1996,F,Louisa,18,219
1996,F,Nina,18,219
1996,F,Shelby,18,219
1996,F,Tanya,18,219
1996,F,Terri,18,219
1996,F,Andrea,17,229
1996,F,Claudia,17,229
1996,F,Dawn,17,229
1996,F,Freya,17,229
1996,F,Jamie-Lee,17,229
1996,F,Lana,17,229
1996,F,Alisha,16,235
1996,F,Billie,16,235
1996,F,Celine,16,235
1996,F,Chelsey,16,235
1996,F,Jasmin,16,235
1996,F,Jodi,16,235
1996,F,Kaitlyn,16,235
1996,F,Laurie,16,235
1996,F,Sasha,16,235
1996,F,Shauna,16,235
1996,F,Sophia,16,235
1996,F,Yvonne,16,235
1996,F,Ailish,15,247
1996,F,Alexandria,15,247
1996,F,Amelia,15,247
1996,F,Anne,15,247
1996,F,April,15,247
1996,F,Charley,15,247
1996,F,Charmaine,15,247
1996,F,Eva,15,247
1996,F,Keira,15,247
1996,F,Keri,15,247
1996,F,Mairead,15,247
1996,F,Aisha,14,258
1996,F,Dannielle,14,258
1996,F,Elaine,14,258
1996,F,Evie,14,258
1996,F,Frances,14,258
1996,F,Jillian,14,258
1996,F,Josephine,14,258
1996,F,Katharine,14,258
1996,F,Lesley,14,258
1996,F,Lily,14,258
1996,F,Marie,14,258
1996,F,Rhianna,14,258
1996,F,Shannen,14,258
1996,F,Tiffany,14,258
1996,F,Alanah,13,272
1996,F,Cody,13,272
1996,F,Danni,13,272
1996,F,Debbie,13,272
1996,F,Imogen,13,272
1996,F,Kayley,13,272
1996,F,Lydia,13,272
1996,F,Lynne,13,272
1996,F,Tegan,13,272
1996,F,Casey,12,281
1996,F,Cassie,12,281
1996,F,Dayna,12,281
1996,F,Ebony,12,281
1996,F,Faye,12,281
1996,F,Flora,12,281
1996,F,Gabrielle,12,281
1996,F,Harriet,12,281
1996,F,Jay,12,281
1996,F,Jordyn,12,281
1996,F,Karla,12,281
1996,F,Katelyn,12,281
1996,F,Lynn,12,281
1996,F,Stefanie,12,281
1996,F,Allana,11,295
1996,F,Bethan,11,295
1996,F,Cassandra,11,295
1996,F,Chelsie,11,295
1996,F,Daniella,11,295
1996,F,Helena,11,295
1996,F,Justine,11,295
1996,F,Kerrie,11,295
1996,F,Loren,11,295
1996,F,Marissa,11,295
1996,F,Rebekka,11,295
1996,F,Saskia,11,295
1996,F,Alexis,10,307
1996,F,Annabel,10,307
1996,F,Bonnie,10,307
1996,F,Brodie,10,307
1996,F,Bryony,10,307
1996,F,Carmen,10,307
1996,F,Carys,10,307
1996,F,Chanelle,10,307
1996,F,Corrie,10,307
1996,F,Darcy,10,307
1996,F,Diane,10,307
1996,F,Eden,10,307
1996,F,Ella,10,307
1996,F,Emma-Louise,10,307
1996,F,Eryn,10,307
1996,F,Fern,10,307
1996,F,Gaynor,10,307
1996,F,Hanna,10,307
1996,F,Jayne,10,307
1996,F,Karis,10,307
1996,F,Kaylee,10,307
1996,F,Kelsie,10,307
1996,F,Linda,10,307
1996,F,Marion,10,307
1996,F,Marnie,10,307
1996,F,Rose,10,307
1996,F,Shannan,10,307
1996,F,Shauni,10,307
1996,F,Stevie,10,307
1996,F,Teri,10,307
1996,F,Tyler,10,307
1996,F,Vanessa,10,307
1996,F,Vikki,10,307
1996,F,Abbi,9,340
1996,F,Carley,9,340
1996,F,Charlie,9,340
1996,F,Collette,9,340
1996,F,Courteney,9,340
1996,F,Dione,9,340
1996,F,Elle,9,340
1996,F,Eloise,9,340
1996,F,Georgie,9,340
1996,F,Honor,9,340
1996,F,Isabella,9,340
1996,F,Jayde,9,340
1996,F,Kayla,9,340
1996,F,Lianne,9,340
1996,F,Linsey,9,340
1996,F,Lynsay,9,340
1996,F,Miriam,9,340
1996,F,Mirren,9,340
1996,F,Nicolle,9,340
1996,F,Poppy,9,340
1996,F,Rhian,9,340
1996,F,Rhianne,9,340
1996,F,Sarah-Jane,9,340
1996,F,Shanice,9,340
1996,F,Shaunie,9,340
1996,F,Yasmine,9,340
1996,F,Adelle,8,366
1996,F,Aileen,8,366
1996,F,Ailie,8,366
1996,F,Alyx,8,366
1996,F,Ann,8,366
1996,F,Carolyn,8,366
1996,F,Chanel,8,366
1996,F,Denise,8,366
1996,F,Dominique,8,366
1996,F,Elisha,8,366
1996,F,Gayle,8,366
1996,F,Isobel,8,366
1996,F,Jaime,8,366
1996,F,Johanna,8,366
1996,F,Joy,8,366
1996,F,Judith,8,366
1996,F,Katriona,8,366
1996,F,Kyra,8,366
1996,F,Lauryn,8,366
1996,F,Lorraine,8,366
1996,F,Madison,8,366
1996,F,Maya,8,366
1996,F,Philippa,8,366
1996,F,Rona,8,366
1996,F,Ruby,8,366
1996,F,Sheryl,8,366
1996,F,Summer,8,366
1996,F,Zoey,8,366
1996,F,Ailidh,7,394
1996,F,Allanah,7,394
1996,F,Allison,7,394
1996,F,Alyson,7,394
1996,F,Ami,7,394
1996,F,Andi,7,394
1996,F,Andie,7,394
1996,F,Ayesha,7,394
1996,F,Bobbie,7,394
1996,F,Caragh,7,394
1996,F,Cherie,7,394
1996,F,Chiara,7,394
1996,F,Clair,7,394
1996,F,Clara,7,394
1996,F,Esme,7,394
1996,F,Esther,7,394
1996,F,Evangeline,7,394
1996,F,Evelyn,7,394
1996,F,Gabriella,7,394
1996,F,Gail,7,394
1996,F,Gina,7,394
1996,F,India,7,394
1996,F,Jo,7,394
1996,F,Juliet,7,394
1996,F,Juliette,7,394
1996,F,Karly,7,394
1996,F,Kira,7,394
1996,F,Kirsteen,7,394
1996,F,Lee,7,394
1996,F,Mandy,7,394
1996,F,Martha,7,394
1996,F,Maryam,7,394
1996,F,Mhari,7,394
1996,F,Morag,7,394
1996,F,Nikita,7,394
1996,F,Orla,7,394
1996,F,Rhea,7,394
1996,F,Rosa,7,394
1996,F,Rosalind,7,394
1996,F,Savannah,7,394
1996,F,Seonaid,7,394
1996,F,Tammi,7,394
1996,F,Vicki,7,394
1996,F,Wendy,7,394
1996,F,Zainab,7,394
1996,F,Aimie,6,439
1996,F,Ainslie,6,439
1996,F,Bernadette,6,439
1996,F,Brittany,6,439
1996,F,Candice,6,439
1996,F,Charis,6,439
1996,F,Corinne,6,439
1996,F,Daryl,6,439
1996,F,Deanna,6,439
1996,F,Demi-Lee,6,439
1996,F,Erica,6,439
1996,F,Erinn,6,439
1996,F,Heidi,6,439
1996,F,Hilary,6,439
1996,F,Iqra,6,439
1996,F,Jaye,6,439
1996,F,Kellie,6,439
1996,F,Kiran,6,439
1996,F,Kristi,6,439
1996,F,Kristie,6,439
1996,F,Kristina,6,439
1996,F,Kristy,6,439
1996,F,Kym,6,439
1996,F,Lucie,6,439
1996,F,Maisie,6,439
1996,F,Marianne,6,439
1996,F,Marley,6,439
1996,F,Meaghan,6,439
1996,F,Mollie,6,439
1996,F,Patricia,6,439
1996,F,Rae,6,439
1996,F,Rhiann,6,439
1996,F,Rochelle,6,439
1996,F,Rosanna,6,439
1996,F,Roslyn,6,439
1996,F,Samara,6,439
1996,F,Shanna,6,439
1996,F,Sharon,6,439
1996,F,Shereen,6,439
1996,F,Stacy,6,439
1996,F,Steffi,6,439
1996,F,Susanna,6,439
1996,F,Tabitha,6,439
1996,F,Tessa,6,439
1996,F,Adrienne,5,483
1996,F,Allyson,5,483
1996,F,Alyssa,5,483
1996,F,Annabelle,5,483
1996,F,Annalise,5,483
1996,F,Anya,5,483
1996,F,Arlene,5,483
1996,F,Ashton,5,483
1996,F,Aysha,5,483
1996,F,Bianca,5,483
1996,F,Cailin,5,483
1996,F,Camille,5,483
1996,F,Carlie,5,483
1996,F,Chantel,5,483
1996,F,Constance,5,483
1996,F,Coral,5,483
1996,F,Dani,5,483
1996,F,Elisabeth,5,483
1996,F,Elspeth,5,483
1996,F,Hana,5,483
1996,F,Janet,5,483
1996,F,Jessie,5,483
1996,F,Jody,5,483
1996,F,Josie,5,483
1996,F,Kaleigh,5,483
1996,F,Kennedy,5,483
1996,F,Linsay,5,483
1996,F,Lucia,5,483
1996,F,Mariam,5,483
1996,F,Marisa,5,483
1996,F,Maxine,5,483
1996,F,Meg,5,483
1996,F,Nathalie,5,483
1996,F,Rabia,5,483
